,shixun_id,shixun_name,challenge_id,challenge_name,answer_id,answer_contents
493,1262,程序设计一_实训3_循环语句基础,598czr64ljpk,剥离粘合之只保留偶数位上的数字,2523,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int n;
    cin>>n;
    int s = 0;
    n = n / 10;
    while(n){
        s = s * 10 + n % 10;
        n = n / 100;
    }
    cout<<s/2;
    if(1==s%2) cout<<"" 1"";
    cout<<endl;
    /***end your code***/
    return 0;
}
```"
494,1263,程序设计一_实训4_循环语句训练,7e53sriqgfup,质数,2524,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int n;
    cin>>n;    
    int flag = 1;
    for(int i=2;i<n;++i){
        if(0==n%i){
            flag = 0;
            break;     
        }
    }    
    if(flag)cout<<""Prime""<<endl;
    else cout<<""Heshu""<<endl;
    /***end your code***/
    return 0;
}
```"
495,1263,程序设计一_实训4_循环语句训练,o7rfujlnwgba,最大公约数,2525,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int a,b;
    cin>>a>>b;
    
    int r = a;
    if(r>b) r = b;
    
    for(;r>1;--r){
        if(0==a%r&&0==b%r){
            break;
        }    
    }

    cout<<r<<endl;
    /***end your code***/
    return 0;
}
```"
496,1263,程序设计一_实训4_循环语句训练,o7hx8fj26sgb,质数的数量,2526,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int a,b;
    cin>>a>>b;
    if(1==a)++a;
    int sum = 0;
    for(int i=a;i<=b;++i){
        int flag = 1;
        for(int j=2;j<i;++j){
            if(i%j==0){
                flag = 0;
                break;
            }
        }
        if(flag) ++sum;
    }
    cout<<sum<<endl;
    /***end your code***/
    return 0;
}
```"
497,1263,程序设计一_实训4_循环语句训练,cng53emlp8rf,哥德巴赫猜想,2527,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int n;
    cin>>n;
    int a,b;
    
    for(int i=2;i<=n/2;++i){
        a = i;
        b = n - a;
        
        int flaga = 1,flagb = 1;
        
        for(int j=2;j<a;++j){
            if(0==a%j){
                flaga = 0;
                break;
            }
        }
        
        for(int j=2;j<b;++j){
            if(0==b%j){
                flagb = 0;
                break;
            }
        }
        
        if(flaga&&flagb){
            break;
        }
    }
    
    cout<<a<<"" ""<<b<<endl;
    /***end your code***/
    return 0;
}
```"
498,1260,程序设计一_实训2_关系运算符与选择语句,ye8pc56lnsvw,关系运算符与单分支选择语句,,
499,1260,程序设计一_实训2_关系运算符与选择语句,zq7milcsojy6,3个int按从大到小依次输出,2519,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int a,b,c;
    cin>>a>>b>>c;
    
    int mmax = a;
    if(mmax<b) mmax = b;
    if(mmax<c) mmax = c;
    
    int mmin = a;
    if(mmin>b) mmin = b;
    if(mmin>c) mmin = c;
    
    cout<<mmax<<"" ""<<a+b+c-mmax-mmin<<"" ""<<mmin<<endl;
    /***end your code***/
    return 0;
}
```"
500,1260,程序设计一_实训2_关系运算符与选择语句,bqf2gk7ionym,水仙花数与四叶玫瑰数,2520,"```cpp
#include <iostream>
using namespace std;

int main(){
    /***begin your code here***/
    int n;
    cin>>n;
    if(153==n||370==n||371==n||407==n)cout<<""narcissistic""<<endl;
    else if(1634==n||8208==n||9474==n)cout<<""rose""<<endl;
    else cout<<""neither""<<endl;
    /***end your code***/
    return 0;
}
```"
501,1259,程序设计一_实训1_基本输入输出与算术运算符,mbo85yix6pue,字符串常量的输出,,
502,1259,程序设计一_实训1_基本输入输出与算术运算符,a35whynubjrk,输入及输出,,
503,1259,程序设计一_实训1_基本输入输出与算术运算符,qh7sk2xb8npt,书写一个完整的C++程序,2516,"```cpp
/***begin your code here***/
#include <iostream>
using namespace std;

int main(){
    int a,b,c;
    cin>>a>>b>>c;
    cout<<a+b+c<<endl;
    return 0;
}
/***end your code***/
```"
504,1186,算法与竞赛(第6章) - C++与STL基础二：栈stack与前中后缀表达式的应用,2zlfjtax7suh,STL模板之栈stack实例：中缀表达式转前缀表达式,2406,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    char str[100];
    scanf(""%s"", str);
    stack<char> s1;
    stack<char> s2;
    for(int i=int(strlen(str))-1;i>=0;i--){
        if(isdigit(str[i])){
            s2.push(str[i]);
        }
        else if(str[i]=='+' || str[i]=='-' || str[i]=='*'){
                while(true){
                if(s1.empty() || s1.top()==')'){
                    s1.push(str[i]);
                    break;
                }
                else if(str[i]=='*' || s1.top()=='+' || s1.top()=='-'){
                    s1.push(str[i]);
                    break;
                }
                else {
                    s2.push(s1.top());
                    s1.pop();
                }
            }
        }
        else if(str[i]=='('){
            while (s1.top()!=')') {
                s2.push(s1.top());
                s1.pop();
            }
            s1.pop();
        }
        else if(str[i]==')'){
            s1.push(str[i]);
        }
    }
    while (!s1.empty()) {
        s2.push(s1.top());
        s1.pop();
    }
    while (!s2.empty()) {
        printf(""%c"", s2.top());
        s2.pop();
    }
    printf(""\n"");
    /********* End *********/
```"
505,1186,算法与竞赛(第6章) - C++与STL基础二：栈stack与前中后缀表达式的应用,ic4lv7z6wb2n,STL模板之栈stack实例：中缀表达式转后缀表达式,2407,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    char str[100];
    scanf(""%s"", str);
    stack<char> s1;
    stack<char> s2;
    for(int i=0;i<int(strlen(str));i++){
        if(isdigit(str[i])){
            s2.push(str[i]);
        }
        else if(str[i]=='+' || str[i]=='-' || str[i]=='*'){
            while(true){
                if(s1.empty() || s1.top()=='('){
                    s1.push(str[i]);
                    break;
                }
                else if(str[i]=='*' && (s1.top()=='+' || s1.top()=='-')){
                    s1.push(str[i]);
                    break;
                }
                else {
                    s2.push(s1.top());
                    s1.pop();
                }
            }
        }
        else if(str[i]=='('){
            s1.push(str[i]);
        }
        else if(str[i]==')'){
            while (s1.top()!='(') {
                s2.push(s1.top());
                s1.pop();
            }
            s1.pop();
        }
    }
    while (!s1.empty()) {
        s2.push(s1.top());
        s1.pop();
    }
    int n = 0;
    while (!s2.empty()) {
        str[n++] = s2.top();
        s2.pop();
    }
    for(int i=n-1;i>=0;i--){
        printf(""%c"", str[i]);
    }
    printf(""\n"");

    /********* End *********/
```"
506,1186,算法与竞赛(第6章) - C++与STL基础二：栈stack与前中后缀表达式的应用,y796fsuhlgwa,STL模板之栈stack实例：计算机求解前缀表达式,2408,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    char str[100];
    scanf(""%s"", str);
    stack<int> s;
    for(int i=int(strlen(str))-1;i>=0;i--){
        if(isdigit(str[i])){
            s.push(str[i]-'0');
        }
        else{
            int res = 0;
            int a = s.top(); s.pop();
            int b = s.top(); s.pop();
            switch (str[i]) {
                case '+': res = a + b; break;
                case '-': res = a - b; break;
                case '*': res = a * b; break;
                default: printf(""error\n"");
            }
            s.push(res);
        }
    }
    while (!s.empty()) {
        printf(""%d\n"", s.top());
        s.pop();
    }
    /********* End *********/
```"
507,1186,算法与竞赛(第6章) - C++与STL基础二：栈stack与前中后缀表达式的应用,xp594ebqfugk,STL模板之栈stack实例：计算机求解后缀表达式,2409,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    char str[100];
    scanf(""%s"", str);
    stack<int> s;
    for(int i=0;i<int(strlen(str));i++){
        if(isdigit(str[i])){
            s.push(str[i]-'0');
        }
        else{
            int res = 0;
            int b = s.top(); s.pop();
            int a = s.top(); s.pop();
            switch (str[i]) {
                case '+': res = a + b; break;
                case '-': res = a - b; break;
                case '*': res = a * b; break;
                default: printf(""error\n"");
            }
            s.push(res);
        }
    }
    while (!s.empty()) {
        printf(""%d\n"", s.top());
        s.pop();
    }

    /********* End *********/
```"
508,1140,算法与竞赛(第5章) - C++与STL基础一,6qzx3pneyb92,STL模板之动态数组：向量vector的操作,2274,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    // 1.构建整型向量vec
    vector<int> vec;
    
    // 2.读取数据：序列个数n，以及n个整数并存入向量vec
    int n;
    scanf(""%d"", &n);
    while (n--) {
        int x;
        scanf(""%d"", &x);
        vec.push_back(x);
    }
    
    // 3.删除向量vec中的重复元素
    for(int i=0;i<vec.size();i++){
        for (vector<int>::iterator it=vec.begin()+i+1; it!=vec.end();) {
            if (*it==vec[i]) {
                vec.erase(it);
            }else{
                it++;
            }
        }
    }
    
    // 4.使用Algorithm模板函数sort排序：从小到大
    sort(vec.begin(), vec.end());

    // 5.遍历向量vec并输出，元素中间空格隔开，末尾加换行符'\n'
    printf(""%d"", vec[0]);
    for(int i=1;i<vec.size();i++){
        printf("" %d"", vec[i]);
    }
    printf(""\n"");
    
    // 6.清空向量vec
    vec.clear();

    
    /********* End *********/
```"
509,1140,算法与竞赛(第5章) - C++与STL基础一,i36cx2svjozt,STL模板之动态数组：向量vector的应用,2275,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    vector<vector<int> > vec;
    
    int n;
    scanf(""%d"", &n);
    while (n--) {
        vector<int> tmp;
        int m;
        scanf(""%d"", &m);
        while (m--) {
            int x;
            scanf(""%d"", &x);
            tmp.push_back(x);
        }
        vec.push_back(tmp);
    }
    int q;
    scanf(""%d"", &q);
    while (q--) {
        char str[20];
        int a, b;
        scanf(""%s %d %d"", str, &a, &b);
        if(!vec[a].empty()){
            vec[b].push_back(vec[a].back());
            vec[a].erase(vec[a].end()-1);
        }
    }
    
    for (int i=0; i<vec.size(); i++) {
        int tot = 0;
        printf(""%d "", i);
        if (vec[i].empty()) {
            printf(""0 "");
        }
        else{
            for (int j=0; j<vec[i].size(); j++) {
                printf(""%d "",vec[i][j]);
                tot += vec[i][j];
            }
        }
        printf(""%d\n"", tot);
    }
    
    /********* End *********/
```"
510,1140,算法与竞赛(第5章) - C++与STL基础一,rtzkp3fs4lcn,STL模板之关联容器：集合set的操作详解,2276,"```cpp

    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    
    // 1.创建一个空的集合st，数据类型为int
    set<int> st;
    
    // 2.读取数据：第一行整数n，后面n行插入或擦除操作，按指定要求输出相应信息
    int n;
    int x;
    char str[20];
    scanf(""%d"", &n);
    while (n--) {
        scanf(""%s %d"", str, &x);
        if (strcmp(str, ""insert"")==0) {
            if (st.find(x)==st.end()) {
                st.insert(x);
            }else{
                printf(""%d in set\n"", x);
            }
        }else if(strcmp(str, ""erase"")==0){
            if (st.find(x)!=st.end()) {
                st.erase(x);
            }else{
                printf(""%d not in set\n"", x);
            }
        }
    }
    
    // 3.遍历集合st，在一行输出集合所有元素，中间空格隔开，末尾'\n'
    printf(""print set: %d\n"", int(st.size()));
    for (set<int>::iterator it=st.begin(); it!=st.end(); it++) {
        if (it==st.begin()) {
            printf(""%d"", *it);
        }else{
            printf("" %d"", *it);
        }
    }
    printf(""\n"");
    
    // 4.读取数据：整数m以及m次查找操作，并按指定要求输出相应信息
    int m;
    scanf(""%d"", &m);
    while (m--) {
        scanf(""%s %d"", str, &x);
        if (st.find(x)!=st.end()) {
            printf(""find %d in set\n"", x);
        }else{
            printf(""find %d not in set\n"", x);
        }
    }
    
    // 5.情况集合st
    st.clear();
    
    /********* End *********/
```"
511,1140,算法与竞赛(第5章) - C++与STL基础一,mtfx43ol6r7f,STL模板之关联容器：集合set的应用实例,7900,"```cpp

    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    
    // 1.创建一个空的集合st，数据类型为char
    set<char> st;
    
    // 2.读取和处理数据：一行英文句子，长度不超过100
    char str[100];
    while (scanf(""%s"", str)!=EOF) {
        for (int i=0; i<strlen(str); i++) {
            if ('a'<=str[i] && str[i]<='z') {
                st.insert(str[i]);
            }
            if ('A'<=str[i] && str[i]<='Z') {
                st.insert(str[i]);
            }
        }
    }
    
    // 3.遍历集合st
    printf(""print set: %d\n"", int(st.size()));
    for (set<char>::iterator it=st.begin(); it!=st.end(); it++) {
        if (it==st.begin()) {
            printf(""%c"", *it);
        }else{
            printf("" %c"", *it);
        }
    }
    printf(""\n"");
    
    // 4.情况集合
    st.clear();
    
    /********* End *********/
```"
