contents,key_words
"本关任务对应参考代码实现如下：

// 包含字符串函数库
#include <string.h>
#include <iostream>
using namespace std;

// 函数frequency：计算子串在长串中出现的次数
// 参数：substr-指向子串，str-指向长串
// 返回值：出现的次数
int frequency(char * substr, char * str);

int main()
{
    char sub[128],str[1024];

    // 输入子串
    cin.getline(sub,128);

    // 输入长串
    cin.getline(str,1024);

    // 调用frequency函数，计算子串在长串中出现的次数
    int n = frequency(sub,str);

    // 输出次数
    cout<<n<<endl;

    return 0;
}

// 函数frequency：计算子串在长串中出现的次数
// 参数：substr-指向子串，str-指向长串
// 返回值：出现的次数
int frequency(char * substr, char * str)
{
    // 请在此添加代码，实现函数frequency
    
    int n=strlen(substr);
    int t=0;
    char *p=str;
    while(p=strstr(p,substr))
    {
        t++;
        p=p+n;
    }
    return t;
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数strmncpy：字符串的部分复制，将s指向字符串从第m个字符开始的n个字符复制的t中
// 参数：s-指向源字符串，t-指向目标字符串，m-起始位置，n-字符个数
// 返回值：无
void strmncpy(char *s, int m, int n, char *t);

int main()
{
    char s[128],t[128];
    int m,n;

    // 输入源串
    cin>>s;

    // 输入m和n
    cin>>m>>n;

    // 字符串复制
    strmncpy(s, m, n, t);

    // 输出复制结果
    cout<<""t:""<<t<<endl;

    return 0;
}

// 函数strmncpy：字符串的部分复制，将s指向字符串从第m个字符开始的n个字符复制的t中
// 参数：s-指向源字符串，t-指向目标字符串，m-起始位置，n-字符个数
// 返回值：无
void strmncpy(char *s, int m, int n, char *t)
{
    // 请在此添加代码，实现函数strmncpy
    
    int k=0;
    while(s[k]!=0)k++;
    if(k<=m)
    {
        *t='\0';
        return;
    }
    char *p=s+m;
    for(int i=0;i<n;i++)
    {
        *t=*p;
        if(*t=='\0')
            return;
        t++;
        p++;
    }
    *t='\0';
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数reduction：有理数化简，对传入的有理数n进行化简
// 参数：n-有理数
// 返回值：化简后的有理数
rationalNumber reduction(rationalNumber n);

int main()
{
    char c;
    rationalNumber x, y;
    // 输入有理数，首先读入分子，然后是/，最后是分母
    cin >> x.fenzi >> c >> x.fenmu;

    // 有理数化简
    y = reduction(x);

    // 输出化简的结果
    if(y.fenmu == 1)
        cout << y.fenzi << endl;
    else
        cout << y.fenzi << ""/"" << y.fenmu << endl;

    return 0;
}

// 函数reduction：有理数化简，对传入的有理数n进行化简
// 参数：n-有理数
// 返回值：无化简后的有理数
rationalNumber reduction(rationalNumber n)
{
    // 请在这里补充代码，实现函数reduction
    
    int flag = 1,k;
    if(n.fenzi == 0)
    {
        n.fenmu = 1;
        return n;
    }
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu % k == 0 && n.fenzi % k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数rnAdd：两个有理数相加
// 参数：x,y-两个有理数
// 返回值：x+y的最简分数形式
rationalNumber rnAdd(rationalNumber x, rationalNumber y);

int main()
{
    char c;
    rationalNumber x, y, z;
    // 输入两个有理数
    cin >> x.fenzi >> c >> x.fenmu;
    cin >> y.fenzi >> c >> y.fenmu;

    // 有理数相加
    z = rnAdd(x,y);

    // 输出相加的结果
    if(z.fenmu == 1)
        cout << z.fenzi << endl;
    else
        cout << z.fenzi << ""/"" << z.fenmu << endl;

    return 0;
}

// 请在此添加代码，实现函数rnAdd

rationalNumber reduction(rationalNumber n)
{
    int flag = 1,k;
    if(n.fenzi == 0)
    {
        n.fenmu = 1;
        return n;
    }
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu % k == 0 && n.fenzi % k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
}

// 函数rnAdd：两个有理数相加
// 参数：x,y-两个有理数
// 返回值：x+y的最简分数形式
rationalNumber rnAdd(rationalNumber x, rationalNumber y)
{
    rationalNumber z;
    z.fenmu = x.fenmu * y.fenmu;
    z.fenzi = x.fenzi * y.fenmu + y.fenzi * x.fenmu;
    return reduction(z);
}

","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 'struct', 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

struct rationalNumber{
    int fenzi; // 分子
    int fenmu; // 分母
};

// 函数rnMean：计算n个有理数的平均数
// 参数：a-存放有理数的数组,n-有理数的个数
// 返回值：n个有理数的平均数
rationalNumber rnMean(rationalNumber a[], int n);

int main()
{
    char c;
    rationalNumber a[100],z;
    int n, i;

    // 输入有理数个数
    cin >> n;

    // 输入n个有理数
    for(i = 0; i < n; i++)
        cin >> a[i].fenzi >> c >> a[i].fenmu;

    // 计算有理数平均数
    z = rnMean(a,n);

    // 输出平均数
    if(z.fenmu == 1)
        cout << z.fenzi << endl;
    else
        cout << z.fenzi << ""/"" << z.fenmu << endl;

    return 0;
}

// 请在此添加代码，实现函数rnMean

rationalNumber reduction(rationalNumber n)
{
    int flag = 1,k;
    if(n.fenzi < 0)
    {
        n.fenzi = -n.fenzi;
        flag = -1;
    }
    k = (n.fenmu > n.fenzi) ? n.fenzi : n.fenmu;
    while(k > 1)
    {
        if(n.fenmu%k == 0 && n.fenzi%k == 0)
        {
            n.fenmu = n.fenmu / k;
            n.fenzi = n.fenzi / k;
        }
        k--;
    }
    n.fenzi = n.fenzi * flag;
    return n;
}
rationalNumber rnAdd(rationalNumber x, rationalNumber y)
{
    rationalNumber z;
    z.fenmu = x.fenmu * y.fenmu;
    z.fenzi = x.fenzi * y.fenmu + y.fenzi * x.fenmu;
    return reduction(z);
}

// 函数rnMean：计算n个有理数的平均数
// 参数：a-存放有理数的数组,n-有理数的个数
// 返回值：n个有理数的平均数，最简分数
rationalNumber rnMean(rationalNumber a[], int n)
{
    rationalNumber x = {0,1};
    int i;
    for(i = 0; i < n; i++)
    {
        x = rnAdd(x,a[i]);
    }
    x.fenmu = x.fenmu * n;
    x = reduction(x);
    return x;
}

","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 'struct', 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

// 请在此添加代码，实现书籍数据的输入、排序和输出

#include <string.h>
#include <iostream>
using namespace std;

struct book{
    char name[52];  //书名
    float price;  //价格
};

int main()
{
    int n;  // 书的数量
    book bk[100];  // 书的数组
    int i,j,k;

    // 输入书的信息
    cin>>n;
    for(i=0;i<n;i++)
    {
        char s[10];
        cin.getline(s,10);  // 读取上一行的那个换行符
        cin.getline(bk[i].name,52);
        cin>>bk[i].price;
    }

    // 排序
    for(i=0;i<n-1;i++)
    {
        k=i;
        for(j=i+1;j<n;j++)
        {
            if(bk[k].price>bk[j].price)
                k=j;
            else if(bk[k].price==bk[j].price && strcmp(bk[j].name,bk[k].name)<0)
                k=j;
        }
        if(k!=i)
        {
            book t = bk[i];
            bk[i]=bk[k];
            bk[k]=t;
        }
    }

    // 输出
    for(i=0;i<n;i++)
    {
        cout<<bk[i].price<<"", ""<<bk[i].name<<endl;
    }

    return 0;
}

","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 'struct', 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

bool SS_IsFull(SeqStack* stack)
// 判断栈是否为满。为满返回true，否则返回false。
{
    // 请在这里补充代码，完成本关任务
    
    return stack->top+1>=stack->max;

    
}

bool SS_IsEmpty(SeqStack* stack)
// 判断栈是否为空。为空返回true，否则返回false。
{
    // 请在这里补充代码，完成本关任务
    
    return stack->top<0;

    
}

int SS_Length(SeqStack* stack)
// 获取栈元素个数
{
    // 请在这里补充代码，完成本关任务
    
    return stack->top+1;

    
}

bool SS_Push(SeqStack* stack, T x)
// 将元素x进栈，若满栈则无法进栈，返回false，否则返回true
{
    // 请在这里补充代码，完成本关任务
    
    if (SS_IsFull(stack)) {
        return false;
    }
    stack->top++;
    stack->data[stack->top]=x;
    return true;

    
}

bool SS_Pop(SeqStack* stack, T &item)
// 出栈的元素放入item。若出栈成功(栈不为空)，则返回true；否则(空栈)，返回false。
{
    // 请在这里补充代码，完成本关任务
    
    if (SS_IsEmpty(stack)) {
        return false;
    }
    item = stack->data[stack->top];
    stack->top--;
    return true;

    
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 'float', 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 'struct', 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

/*判断栈是否为空*/
bool LS_IsEmpty(LinkStack* ls)
{
    // 请在这里补充代码，完成本关任务
    
    return ls->len == 0;

    
}

/*获取栈的长度*/
int LS_Length(LinkStack* ls)
{
    // 请在这里补充代码，完成本关任务
    
    return ls->len;

    
}

/*将x进栈*/
void LS_Push(LinkStack* ls, T x)
{
    // 请在这里补充代码，完成本关任务
    
    LNode* node=(LNode*)malloc(sizeof(LNode));
    node->data=x;
    node->next=ls->top;
    ls->top = node;
    ls->len ++;

    
}

/*出栈。出栈元素放入item；如果空栈，将返回false*/
bool LS_Pop(LinkStack* ls, T& item)
{
    // 请在这里补充代码，完成本关任务
    
    LNode* node=ls->top;
    if (node==NULL) {
        return false;
    }
    item = node->data;
    ls->top = node->next;
    ls->len --;
    free(node);
    return true;

    
}

/*读栈顶元素放入item。如果空栈，将返回false*/
bool LS_Top(LinkStack* ls, T& item)
{
    // 请在这里补充代码，完成本关任务
    
    LNode* node=ls->top;
    if (node==NULL) {
        return false;
    }
    item = node->data;
    return true;

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 'bool', 0, 0, 'true', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'false', 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

node *insertTail(node *h, node *t)
{
    // 请在此添加代码，补全函数insertTail
    
    if(h == NULL) // 空链表单独处理
    {
        t->next = NULL; // 链表尾指针置为NULL
        return t; // 返回第一个结点的地址（即链表头指针）
    }
    // 非空链表的情况
    node *p = h;
    // 让p指向最后一个结点
    while(p->next)
        p = p->next;
    p->next = t; // 让最后一个结点的指针域指向结点t
    t->next = NULL; // 链表尾指针置为NULL
    return h;  // 返回第一个结点的地址（即链表头指针）

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 'bool', 0, 0, 'true', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'false', 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 'sizeof', 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

node * insertHead(node *h, node *t)
{
    // 请在此添加代码，补全函数insertHead
    
    t->next = h;
    return t;

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

node * insertSort(node *h, node *t)
{
    // 请在此添加代码，补全函数insertSort
    
    node *p = NULL, *q = h;  // 定位第一个插入点：链首

    // 查找插入点
    while(q && q->data < t->data)
    {// 两个指针并行后移
        p = q;
        q = q->next;
    }

    // 插入链首
    if(p == NULL)
    {
        t->next = h;
        return t;
    }

    // 插入链尾
    if(q == NULL)
    {
        p->next = t;
        t->next = NULL;
    }

    // 插入p、q之间
    t->next = q;
    p->next = t;
    return h;

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

node * search(node * h, int num)
{
    // 请在此添加代码，补全函数search
    
    while(h)
    {// h为真，即h指向的结点存在
        if(h->data == num)
            return h;
        h = h->next;  // 将该结点的指针域赋值给h，h就指向了下一个结点
    }
    return NULL; // 没找到包含num的结点

    
}

","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

node * delAt(node * h, int i)
{
    // 请在此添加代码，补全函数delAt
    
    // 序号非法，不删除
    if(i<0)
        return h;
    node *p = NULL, *q = h; // 定位删除结点，试图让q指向要删除结点，p指向其前面的结点
    for(int k = 0; k < i; k++)
    {
        if(q->next == NULL) // 后面没有结点了，序号非法
            return h;
        p = q;
        q = q->next;
    }
    if(p) // p指向的结点存在，不是删除首结点
    {
        // 删除q指向的结点，让p指向结点的指针域指向q的后续结点
        p->next = q->next;
        // 释放空间
        delete q;
        return h;
    }
    else // 删除首结点
    {
        h = q->next; // 下一个结点成了首结点
        // 释放空间
        delete q;
        return h;
    }

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

node * delHas(node * h, int n)
{
    // 请在此添加代码，补全函数delHas
    
    node *p = NULL, *q = h;  // p为要删除结点的前结点，q指向要删除结点
    while(q)
    {// h为真，即h指向的结点存在
        if(q->data == n)
            break; // 找到了
        if(q->next == NULL)  // 后面没有结点了，没有结点满足条件
            return h;  // 不删除，直接返回
        // 继续往后找，两个指针一起后移
        p = q;
        q = q->next;
    }
    // 删除q指向的结点
    if(p == NULL)  // 删除头结点
    {
        h = q->next;  // 下一个结点变成头结点
        delete q;  // 删除结点
        return h;
    }
    // 不是头结点
    p->next = q->next;  // 把q指向结点的指针域（q后面结点的地址）赋值给p指向结点的指针域
    return h;

    
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 'delete', 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""linearList.h""

int listLength(node * h)
{
    // 请在此添加代码，补全函数listLength
    
    int n = 0;
    while(h)
    {
        n++;
        h = h->next;
    }
    return n;

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'break', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 0, 'delete', 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""mstack.h""

// 函数empty：判断栈sk是否为空
// 参数：sk-栈
// 返回值：true-sk为空，false-sk不为空
bool empty(intStack sk)
{
    // 请在此添加代码，补全函数empty
    
    return (listLength(sk) == 0);  // 链表长度为0，则栈为空

    
}

// 函数pop：弹栈
// 参数：sk-栈，传引用，弹栈可能会改变sk的值
// 返回值：弹栈的弹出的整数，如果栈空，返回-1
int pop(intStack &sk)
{
    // 请在此添加代码，补全函数pop
    
    if(empty(sk))  // 栈空，返回-1
        return -1;
    int n = sk->data;  // 获取栈顶结点(链首结点)的数据
    sk = delAt(sk,0);  // 删除首结点（弹栈，第一个结点出栈）
    return n;  // 返回弹栈数据

    
}

// 函数push：压栈，将整数n压入栈sk中
// 参数：sk-栈，传引用，压栈会改变sk的值，n-要压栈的整数
// 返回值：无，采用链表实现栈，只要还有内存，压栈都会成功
void push(intStack &sk, int n)
{
    // 请在此添加代码，补全函数push
    

    // 创建要压栈的结点
    node *p = new node;
    p->data = n;

    // 压栈（插入链首）
    sk = insertHead(sk,p);

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include ""mqueue.h""

// 函数queueEmpty：判断队列iq是否为空
// 参数：iq-整数队列
// 返回值：true-队列iq为空，false-iq不为空
bool queueEmpty(intQueue iq)
{
    // 请在此添加代码，补全函数queueEmpty
     
    return (iq==NULL);  // iq为NULL，则队列为空

    
}

// 函数enQueue：将整数num入列到iq
// 参数：iq-整数队列，传引用，入列有可能改变队列头指针，num-入列的整数
// 返回值：无，只要还有内存，入列总会成功
void enQueue(intQueue &iq, int num)
{
    // 请在此添加代码，补全函数enQueue
    

    // 准备结点
    node *t=new node;
    t->data=num;
    t->next=NULL;

    // 结点插入到尾部
    iq = insertTail(iq,t);

    
}

// 函数deQueue：出列
// 参数：iq-整数队列，传引用，出列有可能改变队列头指针
// 返回值：出列结点的数据，如果队列为空，返回-1
int deQueue(intQueue &iq)
{
    // 请在此添加代码，补全函数deQueue
    
    if(queueEmpty(iq))
        return -1;

    // 获取队列头结点的数据
    int n = iq->data;

    // 删除队列头结点（出列）
    iq = delAt(iq,0);

    // 返回出列数据
    return n;

    
}
","[0, 0, 'new', 0, 0, 0, 0, 0, 'bool', 0, 0, 'true', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'false', 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
